run_id,trial_id,scenario,request_id,task_id,availability_zone,started_at,finished_at,latency_ms,http_status,response_bytes,response_sha256,derivative_key,cache,coalesced,trial_header,error_type
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r01,S4-AWS-1-CONTROL,request-011,19c7928974ed4166b254fcce1564422a,ap-northeast-2a,2026-09-08T14:54:07.199773381Z,2026-09-08T14:54:08.446794895Z,1247.021514,200,67940,fa5bbaa12602c6803fc911cd560f3cd567585f7b4703499b433ac2343ab380c5,d4745ce8b0076d85ef4bad6643512dad50425d8f61a49108664596ff785caf3e,miss,true,retained-ad80a58dee07-S4-AWS-1-CONTROL-r01,
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r01,S4-AWS-1-CONTROL,request-012,19c7928974ed4166b254fcce1564422a,ap-northeast-2a,2026-09-08T14:54:07.199726194Z,2026-09-08T14:54:08.420697301Z,1220.971107,200,67940,fa5bbaa12602c6803fc911cd560f3cd567585f7b4703499b433ac2343ab380c5,d4745ce8b0076d85ef4bad6643512dad50425d8f61a49108664596ff785caf3e,miss,true,retained-ad80a58dee07-S4-AWS-1-CONTROL-r01,
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r01,S4-AWS-1-CONTROL,request-013,19c7928974ed4166b254fcce1564422a,ap-northeast-2a,2026-09-08T14:54:07.199680443Z,2026-09-08T14:54:08.44754561Z,1247.865167,200,67940,fa5bbaa12602c6803fc911cd560f3cd567585f7b4703499b433ac2343ab380c5,d4745ce8b0076d85ef4bad6643512dad50425d8f61a49108664596ff785caf3e,miss,true,retained-ad80a58dee07-S4-AWS-1-CONTROL-r01,
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r01,S4-AWS-1-CONTROL,request-014,19c7928974ed4166b254fcce1564422a,ap-northeast-2a,2026-09-08T14:54:07.19962539Z,2026-09-08T14:54:08.445426408Z,1245.801018,200,67940,fa5bbaa12602c6803fc911cd560f3cd567585f7b4703499b433ac2343ab380c5,d4745ce8b0076d85ef4bad6643512dad50425d8f61a49108664596ff785caf3e,miss,true,retained-ad80a58dee07-S4-AWS-1-CONTROL-r01,
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r01,S4-AWS-1-CONTROL,request-015,19c7928974ed4166b254fcce1564422a,ap-northeast-2a,2026-09-08T14:54:07.199584496Z,2026-09-08T14:54:08.437080224Z,1237.495728,200,67940,fa5bbaa12602c6803fc911cd560f3cd567585f7b4703499b433ac2343ab380c5,d4745ce8b0076d85ef4bad6643512dad50425d8f61a49108664596ff785caf3e,miss,true,retained-ad80a58dee07-S4-AWS-1-CONTROL-r01,
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r01,S4-AWS-1-CONTROL,request-016,19c7928974ed4166b254fcce1564422a,ap-northeast-2a,2026-09-08T14:54:07.199528128Z,2026-09-08T14:54:08.439648721Z,1240.120593,200,67940,fa5bbaa12602c6803fc911cd560f3cd567585f7b4703499b433ac2343ab380c5,d4745ce8b0076d85ef4bad6643512dad50425d8f61a49108664596ff785caf3e,miss,true,retained-ad80a58dee07-S4-AWS-1-CONTROL-r01,
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r01,S4-AWS-1-CONTROL,request-017,19c7928974ed4166b254fcce1564422a,ap-northeast-2a,2026-09-08T14:54:07.199467532Z,2026-09-08T14:54:08.435811623Z,1236.344091,200,67940,fa5bbaa12602c6803fc911cd560f3cd567585f7b4703499b433ac2343ab380c5,d4745ce8b0076d85ef4bad6643512dad50425d8f61a49108664596ff785caf3e,miss,true,retained-ad80a58dee07-S4-AWS-1-CONTROL-r01,
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r01,S4-AWS-1-CONTROL,request-018,19c7928974ed4166b254fcce1564422a,ap-northeast-2a,2026-09-08T14:54:07.200208251Z,2026-09-08T14:54:08.441294946Z,1241.086695,200,67940,fa5bbaa12602c6803fc911cd560f3cd567585f7b4703499b433ac2343ab380c5,d4745ce8b0076d85ef4bad6643512dad50425d8f61a49108664596ff785caf3e,miss,true,retained-ad80a58dee07-S4-AWS-1-CONTROL-r01,
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r01,S4-AWS-1-CONTROL,request-019,19c7928974ed4166b254fcce1564422a,ap-northeast-2a,2026-09-08T14:54:07.199345483Z,2026-09-08T14:54:08.446353052Z,1247.007569,200,67940,fa5bbaa12602c6803fc911cd560f3cd567585f7b4703499b433ac2343ab380c5,d4745ce8b0076d85ef4bad6643512dad50425d8f61a49108664596ff785caf3e,miss,true,retained-ad80a58dee07-S4-AWS-1-CONTROL-r01,
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r01,S4-AWS-1-CONTROL,request-020,19c7928974ed4166b254fcce1564422a,ap-northeast-2a,2026-09-08T14:54:07.199290957Z,2026-09-08T14:54:08.418542144Z,1219.251187,200,67940,fa5bbaa12602c6803fc911cd560f3cd567585f7b4703499b433ac2343ab380c5,d4745ce8b0076d85ef4bad6643512dad50425d8f61a49108664596ff785caf3e,miss,true,retained-ad80a58dee07-S4-AWS-1-CONTROL-r01,
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r01,S4-AWS-1-CONTROL,request-021,19c7928974ed4166b254fcce1564422a,ap-northeast-2a,2026-09-08T14:54:07.199235219Z,2026-09-08T14:54:08.440093262Z,1240.858043,200,67940,fa5bbaa12602c6803fc911cd560f3cd567585f7b4703499b433ac2343ab380c5,d4745ce8b0076d85ef4bad6643512dad50425d8f61a49108664596ff785caf3e,miss,true,retained-ad80a58dee07-S4-AWS-1-CONTROL-r01,
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r01,S4-AWS-1-CONTROL,request-022,19c7928974ed4166b254fcce1564422a,ap-northeast-2a,2026-09-08T14:54:07.199213976Z,2026-09-08T14:54:08.427139522Z,1227.925546,200,67940,fa5bbaa12602c6803fc911cd560f3cd567585f7b4703499b433ac2343ab380c5,d4745ce8b0076d85ef4bad6643512dad50425d8f61a49108664596ff785caf3e,miss,true,retained-ad80a58dee07-S4-AWS-1-CONTROL-r01,
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r01,S4-AWS-1-CONTROL,request-023,19c7928974ed4166b254fcce1564422a,ap-northeast-2a,2026-09-08T14:54:07.199174185Z,2026-09-08T14:54:08.447818683Z,1248.644498,200,67940,fa5bbaa12602c6803fc911cd560f3cd567585f7b4703499b433ac2343ab380c5,d4745ce8b0076d85ef4bad6643512dad50425d8f61a49108664596ff785caf3e,miss,true,retained-ad80a58dee07-S4-AWS-1-CONTROL-r01,
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r01,S4-AWS-1-CONTROL,request-024,19c7928974ed4166b254fcce1564422a,ap-northeast-2a,2026-09-08T14:54:07.199143845Z,2026-09-08T14:54:08.427422374Z,1228.278529,200,67940,fa5bbaa12602c6803fc911cd560f3cd567585f7b4703499b433ac2343ab380c5,d4745ce8b0076d85ef4bad6643512dad50425d8f61a49108664596ff785caf3e,miss,true,retained-ad80a58dee07-S4-AWS-1-CONTROL-r01,
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r01,S4-AWS-1-CONTROL,request-025,19c7928974ed4166b254fcce1564422a,ap-northeast-2a,2026-09-08T14:54:07.19909814Z,2026-09-08T14:54:08.419086325Z,1219.988185,200,67940,fa5bbaa12602c6803fc911cd560f3cd567585f7b4703499b433ac2343ab380c5,d4745ce8b0076d85ef4bad6643512dad50425d8f61a49108664596ff785caf3e,miss,true,retained-ad80a58dee07-S4-AWS-1-CONTROL-r01,
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r01,S4-AWS-1-CONTROL,request-026,19c7928974ed4166b254fcce1564422a,ap-northeast-2a,2026-09-08T14:54:07.199096176Z,2026-09-08T14:54:08.45137333Z,1252.277154,200,67940,fa5bbaa12602c6803fc911cd560f3cd567585f7b4703499b433ac2343ab380c5,d4745ce8b0076d85ef4bad6643512dad50425d8f61a49108664596ff785caf3e,miss,true,retained-ad80a58dee07-S4-AWS-1-CONTROL-r01,
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r01,S4-AWS-1-CONTROL,request-027,19c7928974ed4166b254fcce1564422a,ap-northeast-2a,2026-09-08T14:54:07.199093677Z,2026-09-08T14:54:08.445555969Z,1246.462292,200,67940,fa5bbaa12602c6803fc911cd560f3cd567585f7b4703499b433ac2343ab380c5,d4745ce8b0076d85ef4bad6643512dad50425d8f61a49108664596ff785caf3e,miss,true,retained-ad80a58dee07-S4-AWS-1-CONTROL-r01,
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r01,S4-AWS-1-CONTROL,request-028,19c7928974ed4166b254fcce1564422a,ap-northeast-2a,2026-09-08T14:54:07.199042782Z,2026-09-08T14:54:08.44342164Z,1244.378858,200,67940,fa5bbaa12602c6803fc911cd560f3cd567585f7b4703499b433ac2343ab380c5,d4745ce8b0076d85ef4bad6643512dad50425d8f61a49108664596ff785caf3e,miss,true,retained-ad80a58dee07-S4-AWS-1-CONTROL-r01,
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r01,S4-AWS-1-CONTROL,request-029,19c7928974ed4166b254fcce1564422a,ap-northeast-2a,2026-09-08T14:54:07.19899969Z,2026-09-08T14:54:08.424985451Z,1225.985761,200,67940,fa5bbaa12602c6803fc911cd560f3cd567585f7b4703499b433ac2343ab380c5,d4745ce8b0076d85ef4bad6643512dad50425d8f61a49108664596ff785caf3e,miss,true,retained-ad80a58dee07-S4-AWS-1-CONTROL-r01,
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r01,S4-AWS-1-CONTROL,request-030,19c7928974ed4166b254fcce1564422a,ap-northeast-2a,2026-09-08T14:54:07.198941101Z,2026-09-08T14:54:08.450304013Z,1251.362912,200,67940,fa5bbaa12602c6803fc911cd560f3cd567585f7b4703499b433ac2343ab380c5,d4745ce8b0076d85ef4bad6643512dad50425d8f61a49108664596ff785caf3e,miss,true,retained-ad80a58dee07-S4-AWS-1-CONTROL-r01,
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r01,S4-AWS-1-CONTROL,request-031,19c7928974ed4166b254fcce1564422a,ap-northeast-2a,2026-09-08T14:54:07.198876406Z,2026-09-08T14:54:08.43705626Z,1238.179854,200,67940,fa5bbaa12602c6803fc911cd560f3cd567585f7b4703499b433ac2343ab380c5,d4745ce8b0076d85ef4bad6643512dad50425d8f61a49108664596ff785caf3e,miss,true,retained-ad80a58dee07-S4-AWS-1-CONTROL-r01,
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r01,S4-AWS-1-CONTROL,request-032,19c7928974ed4166b254fcce1564422a,ap-northeast-2a,2026-09-08T14:54:07.198821076Z,2026-09-08T14:54:08.44723816Z,1248.417084,200,67940,fa5bbaa12602c6803fc911cd560f3cd567585f7b4703499b433ac2343ab380c5,d4745ce8b0076d85ef4bad6643512dad50425d8f61a49108664596ff785caf3e,miss,true,retained-ad80a58dee07-S4-AWS-1-CONTROL-r01,
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r01,S4-AWS-1-CONTROL,request-033,19c7928974ed4166b254fcce1564422a,ap-northeast-2a,2026-09-08T14:54:07.198700082Z,2026-09-08T14:54:08.440967187Z,1242.267105,200,67940,fa5bbaa12602c6803fc911cd560f3cd567585f7b4703499b433ac2343ab380c5,d4745ce8b0076d85ef4bad6643512dad50425d8f61a49108664596ff785caf3e,miss,true,retained-ad80a58dee07-S4-AWS-1-CONTROL-r01,
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r01,S4-AWS-1-CONTROL,request-034,19c7928974ed4166b254fcce1564422a,ap-northeast-2a,2026-09-08T14:54:07.198645783Z,2026-09-08T14:54:08.452636264Z,1253.990481,200,67940,fa5bbaa12602c6803fc911cd560f3cd567585f7b4703499b433ac2343ab380c5,d4745ce8b0076d85ef4bad6643512dad50425d8f61a49108664596ff785caf3e,miss,true,retained-ad80a58dee07-S4-AWS-1-CONTROL-r01,
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r01,S4-AWS-1-CONTROL,request-035,19c7928974ed4166b254fcce1564422a,ap-northeast-2a,2026-09-08T14:54:07.198559367Z,2026-09-08T14:54:08.43009881Z,1231.539443,200,67940,fa5bbaa12602c6803fc911cd560f3cd567585f7b4703499b433ac2343ab380c5,d4745ce8b0076d85ef4bad6643512dad50425d8f61a49108664596ff785caf3e,miss,true,retained-ad80a58dee07-S4-AWS-1-CONTROL-r01,
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r01,S4-AWS-1-CONTROL,request-036,19c7928974ed4166b254fcce1564422a,ap-northeast-2a,2026-09-08T14:54:07.198430765Z,2026-09-08T14:54:08.449693734Z,1251.262969,200,67940,fa5bbaa12602c6803fc911cd560f3cd567585f7b4703499b433ac2343ab380c5,d4745ce8b0076d85ef4bad6643512dad50425d8f61a49108664596ff785caf3e,miss,true,retained-ad80a58dee07-S4-AWS-1-CONTROL-r01,
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r01,S4-AWS-1-CONTROL,request-037,19c7928974ed4166b254fcce1564422a,ap-northeast-2a,2026-09-08T14:54:07.19831566Z,2026-09-08T14:54:08.432267734Z,1233.952074,200,67940,fa5bbaa12602c6803fc911cd560f3cd567585f7b4703499b433ac2343ab380c5,d4745ce8b0076d85ef4bad6643512dad50425d8f61a49108664596ff785caf3e,miss,true,retained-ad80a58dee07-S4-AWS-1-CONTROL-r01,
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r01,S4-AWS-1-CONTROL,request-038,19c7928974ed4166b254fcce1564422a,ap-northeast-2a,2026-09-08T14:54:07.19827849Z,2026-09-08T14:54:08.436478442Z,1238.199952,200,67940,fa5bbaa12602c6803fc911cd560f3cd567585f7b4703499b433ac2343ab380c5,d4745ce8b0076d85ef4bad6643512dad50425d8f61a49108664596ff785caf3e,miss,true,retained-ad80a58dee07-S4-AWS-1-CONTROL-r01,
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r01,S4-AWS-1-CONTROL,request-039,19c7928974ed4166b254fcce1564422a,ap-northeast-2a,2026-09-08T14:54:07.198199831Z,2026-09-08T14:54:08.444166072Z,1245.966241,200,67940,fa5bbaa12602c6803fc911cd560f3cd567585f7b4703499b433ac2343ab380c5,d4745ce8b0076d85ef4bad6643512dad50425d8f61a49108664596ff785caf3e,miss,true,retained-ad80a58dee07-S4-AWS-1-CONTROL-r01,
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r01,S4-AWS-1-CONTROL,request-040,19c7928974ed4166b254fcce1564422a,ap-northeast-2a,2026-09-08T14:54:07.198111733Z,2026-09-08T14:54:08.434895965Z,1236.784232,200,67940,fa5bbaa12602c6803fc911cd560f3cd567585f7b4703499b433ac2343ab380c5,d4745ce8b0076d85ef4bad6643512dad50425d8f61a49108664596ff785caf3e,miss,true,retained-ad80a58dee07-S4-AWS-1-CONTROL-r01,
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r01,S4-AWS-1-CONTROL,request-041,19c7928974ed4166b254fcce1564422a,ap-northeast-2a,2026-09-08T14:54:07.19803137Z,2026-09-08T14:54:08.430537405Z,1232.506035,200,67940,fa5bbaa12602c6803fc911cd560f3cd567585f7b4703499b433ac2343ab380c5,d4745ce8b0076d85ef4bad6643512dad50425d8f61a49108664596ff785caf3e,miss,true,retained-ad80a58dee07-S4-AWS-1-CONTROL-r01,
