mode,fault,stream,phase,trials,requests_mean,success_rate_mean,error_rate_mean,shed_rate_mean,kill_switch_rate_mean,affected_rate_mean,affected_rate_min,affected_rate_max,p50_mean_ms,p95_mean_ms,p99_mean_ms,p99_min_ms,p99_max_ms,max_mean_ms
baseline,none,hit,normal,1,599.000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.369,0.606,18.697,18.697,18.697,20.198
baseline,none,hit,fault,1,1200.000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.367,0.631,19.434,19.434,19.434,20.639
baseline,none,hit,recovery,1,1200.000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.369,0.656,19.461,19.461,19.461,20.678
baseline,none,healthy-miss,normal,1,14.000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,550.328,622.699,622.699,622.699,622.699,633.798
baseline,none,healthy-miss,fault,1,30.000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,547.632,560.731,563.288,563.288,563.288,622.999
baseline,none,healthy-miss,recovery,1,30.000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,546.762,625.247,627.647,627.647,627.647,644.096
baseline,none,poisoned-miss,normal,1,29.000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.575,559.093,561.865,561.865,561.865,647.695
baseline,none,poisoned-miss,fault,1,60.000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,295.086,570.247,624.745,624.745,624.745,625.201
baseline,none,poisoned-miss,recovery,1,60.000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,305.605,577.775,622.038,622.038,622.038,631.496
