mode,fault,stream,bucket_start_ms,trials,requests_mean,error_rate_mean,shed_rate_mean,affected_rate_mean,p99_mean_ms,max_mean_ms
baseline,transform-timeout,hit,105000.000,1,99.000,0.000000,0.000000,0.000000,70.538,82.671
baseline,transform-timeout,hit,110000.000,1,100.000,0.000000,0.000000,0.000000,70.162,72.119
baseline,transform-timeout,hit,115000.000,1,98.000,0.000000,0.000000,0.000000,66.088,67.377
baseline,transform-timeout,hit,120000.000,1,100.000,0.000000,0.000000,0.000000,67.899,100.347
baseline,transform-timeout,hit,125000.000,1,100.000,0.000000,0.000000,0.000000,68.937,71.839
baseline,transform-timeout,hit,130000.000,1,99.000,0.000000,0.000000,0.000000,94.168,98.532
baseline,transform-timeout,hit,135000.000,1,99.000,0.000000,0.000000,0.000000,61.802,64.485
baseline,transform-timeout,hit,140000.000,1,100.000,0.000000,0.000000,0.000000,69.463,100.780
baseline,transform-timeout,hit,145000.000,1,100.000,0.000000,0.000000,0.000000,100.049,101.477
baseline,transform-timeout,healthy-miss,0.000,1,2.000,0.000000,0.000000,0.000000,3412.459,6043.718
baseline,transform-timeout,healthy-miss,5000.000,1,2.000,0.000000,0.000000,0.000000,5109.433,7602.117
baseline,transform-timeout,healthy-miss,10000.000,1,3.000,0.000000,0.000000,0.000000,10901.334,12200.749
baseline,transform-timeout,healthy-miss,15000.000,1,2.000,0.000000,0.000000,0.000000,12345.276,13848.117
baseline,transform-timeout,healthy-miss,20000.000,1,3.000,0.000000,0.000000,0.000000,14104.797,17876.635
baseline,transform-timeout,healthy-miss,25000.000,1,2.000,0.000000,0.000000,0.000000,16879.546,17880.662
baseline,transform-timeout,healthy-miss,30000.000,1,3.000,0.000000,0.000000,0.000000,17844.400,17845.294
baseline,transform-timeout,healthy-miss,35000.000,1,2.000,0.000000,0.000000,0.000000,16895.319,16928.911
baseline,transform-timeout,healthy-miss,40000.000,1,3.000,0.000000,0.000000,0.000000,16889.323,16900.135
baseline,transform-timeout,healthy-miss,45000.000,1,2.000,0.000000,0.000000,0.000000,17854.941,17873.649
baseline,transform-timeout,healthy-miss,50000.000,1,3.000,0.000000,0.000000,0.000000,17864.993,17876.379
baseline,transform-timeout,healthy-miss,55000.000,1,2.000,0.000000,0.000000,0.000000,16867.478,16889.617
baseline,transform-timeout,healthy-miss,60000.000,1,3.000,0.000000,0.000000,0.000000,16883.133,17868.115
baseline,transform-timeout,healthy-miss,65000.000,1,2.000,0.000000,0.000000,0.000000,17869.610,17901.225
baseline,transform-timeout,healthy-miss,70000.000,1,3.000,0.000000,0.000000,0.000000,18032.743,18848.086
baseline,transform-timeout,healthy-miss,75000.000,1,2.000,1.000000,0.000000,1.000000,20441.255,20615.098
baseline,transform-timeout,healthy-miss,80000.000,1,3.000,1.000000,0.000000,1.000000,22923.473,23450.755
baseline,transform-timeout,healthy-miss,85000.000,1,2.000,1.000000,0.000000,1.000000,23153.718,23523.421
baseline,transform-timeout,healthy-miss,90000.000,1,3.000,1.000000,0.000000,1.000000,24027.780,24820.358
baseline,transform-timeout,healthy-miss,95000.000,1,2.000,1.000000,0.000000,1.000000,20012.924,23126.381
baseline,transform-timeout,healthy-miss,100000.000,1,3.000,1.000000,0.000000,1.000000,23149.146,23834.717
baseline,transform-timeout,healthy-miss,105000.000,1,2.000,1.000000,0.000000,1.000000,20024.438,23915.557
baseline,transform-timeout,healthy-miss,110000.000,1,3.000,1.000000,0.000000,1.000000,22106.464,23409.407
baseline,transform-timeout,healthy-miss,115000.000,1,2.000,1.000000,0.000000,1.000000,20012.982,24109.805
baseline,transform-timeout,healthy-miss,120000.000,1,3.000,1.000000,0.000000,1.000000,20019.852,22237.556
baseline,transform-timeout,healthy-miss,125000.000,1,2.000,1.000000,0.000000,1.000000,20011.927,20014.101
baseline,transform-timeout,healthy-miss,130000.000,1,3.000,1.000000,0.000000,1.000000,23499.712,23698.119
baseline,transform-timeout,healthy-miss,135000.000,1,2.000,1.000000,0.000000,1.000000,20014.772,23223.409
baseline,transform-timeout,healthy-miss,140000.000,1,3.000,1.000000,0.000000,1.000000,20014.511,20018.706
baseline,transform-timeout,healthy-miss,145000.000,1,2.000,1.000000,0.000000,1.000000,20028.515,24100.461
baseline,transform-timeout,poisoned-miss,0.000,1,4.000,0.000000,0.000000,0.000000,3900.241,4117.535
baseline,transform-timeout,poisoned-miss,5000.000,1,5.000,0.000000,0.000000,0.000000,7103.018,9127.318
baseline,transform-timeout,poisoned-miss,10000.000,1,5.000,0.000000,0.000000,0.000000,9802.863,10700.614
baseline,transform-timeout,poisoned-miss,15000.000,1,5.000,0.000000,0.000000,0.000000,13828.402,14599.418
baseline,transform-timeout,poisoned-miss,20000.000,1,5.000,0.800000,0.000000,0.800000,20013.656,20014.606
baseline,transform-timeout,poisoned-miss,25000.000,1,5.000,1.000000,0.000000,1.000000,20013.227,20016.149
baseline,transform-timeout,poisoned-miss,30000.000,1,5.000,1.000000,0.000000,1.000000,20014.730,20028.560
baseline,transform-timeout,poisoned-miss,35000.000,1,5.000,1.000000,0.000000,1.000000,20018.983,20029.820
baseline,transform-timeout,poisoned-miss,40000.000,1,5.000,1.000000,0.000000,1.000000,20015.058,20015.162
baseline,transform-timeout,poisoned-miss,45000.000,1,5.000,1.000000,0.000000,1.000000,20014.042,20016.115
baseline,transform-timeout,poisoned-miss,50000.000,1,5.000,1.000000,0.000000,1.000000,20014.961,20015.549
baseline,transform-timeout,poisoned-miss,55000.000,1,5.000,1.000000,0.000000,1.000000,20012.801,20033.728
baseline,transform-timeout,poisoned-miss,60000.000,1,5.000,1.000000,0.000000,1.000000,20013.140,20013.566
baseline,transform-timeout,poisoned-miss,65000.000,1,5.000,1.000000,0.000000,1.000000,20020.327,20040.256
baseline,transform-timeout,poisoned-miss,70000.000,1,5.000,0.800000,0.000000,0.800000,20015.539,20018.615
baseline,transform-timeout,poisoned-miss,75000.000,1,5.000,0.800000,0.000000,0.800000,22119.449,22350.570
