run_id,trial_id,mode,fault,repetition,valid,invalid_reason,started_at,finished_at,total_requests,success_requests,error_requests,shed_requests,kill_switch_requests,saturated_requests,fault_on_offset_ms,fault_off_offset_ms,kill_switch_on_offset_ms,kill_switch_off_offset_ms,derivative_hits,derivative_misses,transform_success,transform_error,transform_timeout,transform_shed,kill_switch_rejected,fault_injections,max_transform_waiting,max_original_bytes_inflight,cpu_time_ms,peak_rss_bytes,peak_cgroup_memory_bytes,hit_normal_p99_ms,hit_fault_p99_ms,hit_recovery_p99_ms,hit_fault_errors,hit_fault_requests,miss_normal_p99_ms,miss_fault_p99_ms,miss_recovery_p99_ms,miss_fault_errors,miss_fault_requests,poisoned_fault_errors,poisoned_fault_requests
aws-calib2-e8c21674a86f,baseline-none-r01,baseline,none,1,false,miss_stream_served_as_hit,2026-09-11T13:02:01.312223557Z,2026-09-11T13:04:31.312895758Z,837,837,0,0,0,0,-1.000,-1.000,-1.000,-1.000,766,71,71,0,0,0,0,0,0,8150048,0.000,662917120,0,30.151,31.436,39.155,0,300,2270.372,2278.077,2313.735,0,12,0,24
aws-calib2-e8c21674a86f,baseline-transform-timeout-r01,baseline,transform-timeout,1,true,,2026-09-11T13:04:31.545615606Z,2026-09-11T13:07:01.548079495Z,837,817,20,0,0,0,30001.475,90000.361,-1.000,-1.000,749,88,68,0,20,0,0,20,7,44825264,0.000,834363392,0,82.136,49.199,82.324,0,300,2245.158,13332.809,7282.616,0,12,20,24
