mode,fault,stream,bucket_start_ms,trials,requests_mean,error_rate_mean,shed_rate_mean,affected_rate_mean,p99_mean_ms,max_mean_ms
baseline,slow-transform,healthy-miss,125000.000,1,2.000,0.000000,0.000000,0.000000,539.758,550.157
baseline,slow-transform,healthy-miss,130000.000,1,3.000,0.000000,0.000000,0.000000,544.585,544.864
baseline,slow-transform,healthy-miss,135000.000,1,2.000,0.000000,0.000000,0.000000,475.536,540.453
baseline,slow-transform,healthy-miss,140000.000,1,3.000,0.000000,0.000000,0.000000,542.720,544.164
baseline,slow-transform,healthy-miss,145000.000,1,2.000,0.000000,0.000000,0.000000,475.049,544.001
baseline,slow-transform,poisoned-miss,0.000,1,4.000,0.000000,0.000000,0.000000,546.442,549.687
baseline,slow-transform,poisoned-miss,5000.000,1,5.000,0.000000,0.000000,0.000000,542.357,544.462
baseline,slow-transform,poisoned-miss,10000.000,1,5.000,0.000000,0.000000,0.000000,546.017,546.920
baseline,slow-transform,poisoned-miss,15000.000,1,5.000,0.000000,0.000000,0.000000,482.396,549.751
baseline,slow-transform,poisoned-miss,20000.000,1,5.000,0.000000,0.000000,0.000000,544.493,547.312
baseline,slow-transform,poisoned-miss,25000.000,1,5.000,0.000000,0.000000,0.000000,542.148,544.813
baseline,slow-transform,poisoned-miss,30000.000,1,5.000,0.200000,0.000000,0.200000,15290.291,20001.074
baseline,slow-transform,poisoned-miss,35000.000,1,5.000,1.000000,0.000000,1.000000,20001.248,20001.295
baseline,slow-transform,poisoned-miss,40000.000,1,5.000,1.000000,0.000000,1.000000,20001.484,20001.759
baseline,slow-transform,poisoned-miss,45000.000,1,5.000,1.000000,0.000000,1.000000,20001.077,20002.454
baseline,slow-transform,poisoned-miss,50000.000,1,5.000,1.000000,0.000000,1.000000,20003.186,20038.282
baseline,slow-transform,poisoned-miss,55000.000,1,5.000,1.000000,0.000000,1.000000,20001.087,20002.579
baseline,slow-transform,poisoned-miss,60000.000,1,5.000,1.000000,0.000000,1.000000,20001.066,20001.754
baseline,slow-transform,poisoned-miss,65000.000,1,5.000,1.000000,0.000000,1.000000,20000.879,20002.221
baseline,slow-transform,poisoned-miss,70000.000,1,5.000,0.800000,0.000000,0.800000,20001.870,20038.935
baseline,slow-transform,poisoned-miss,75000.000,1,5.000,0.000000,0.000000,0.000000,15278.769,15871.333
baseline,slow-transform,poisoned-miss,80000.000,1,5.000,0.000000,0.000000,0.000000,13139.986,13758.907
baseline,slow-transform,poisoned-miss,85000.000,1,5.000,0.000000,0.000000,0.000000,10548.081,10753.304
baseline,slow-transform,poisoned-miss,90000.000,1,5.000,0.000000,0.000000,0.000000,7852.084,7950.117
baseline,slow-transform,poisoned-miss,95000.000,1,5.000,0.000000,0.000000,0.000000,5354.400,5355.984
baseline,slow-transform,poisoned-miss,100000.000,1,5.000,0.000000,0.000000,0.000000,2052.590,2742.053
baseline,slow-transform,poisoned-miss,105000.000,1,5.000,0.000000,0.000000,0.000000,546.830,553.343
baseline,slow-transform,poisoned-miss,110000.000,1,5.000,0.000000,0.000000,0.000000,539.659,547.164
baseline,slow-transform,poisoned-miss,115000.000,1,5.000,0.000000,0.000000,0.000000,542.761,543.517
baseline,slow-transform,poisoned-miss,120000.000,1,5.000,0.000000,0.000000,0.000000,541.872,549.620
baseline,slow-transform,poisoned-miss,125000.000,1,5.000,0.000000,0.000000,0.000000,541.315,542.583
baseline,slow-transform,poisoned-miss,130000.000,1,5.000,0.000000,0.000000,0.000000,543.105,543.332
baseline,slow-transform,poisoned-miss,135000.000,1,5.000,0.000000,0.000000,0.000000,477.364,542.561
baseline,slow-transform,poisoned-miss,140000.000,1,5.000,0.000000,0.000000,0.000000,541.266,545.213
baseline,slow-transform,poisoned-miss,145000.000,1,5.000,0.000000,0.000000,0.000000,541.952,545.500
bounded-wait,slow-transform,hit,0.000,1,99.000,0.000000,0.000000,0.000000,0.926,1.005
bounded-wait,slow-transform,hit,5000.000,1,100.000,0.000000,0.000000,0.020000,16.417,17.854
bounded-wait,slow-transform,hit,10000.000,1,100.000,0.000000,0.000000,0.010000,4.373,20.014
bounded-wait,slow-transform,hit,15000.000,1,100.000,0.000000,0.000000,0.000000,0.847,1.492
bounded-wait,slow-transform,hit,20000.000,1,100.000,0.000000,0.000000,0.020000,19.670,20.529
bounded-wait,slow-transform,hit,25000.000,1,100.000,0.000000,0.000000,0.000000,0.581,0.587
bounded-wait,slow-transform,hit,30000.000,1,100.000,0.000000,0.000000,0.000000,1.014,1.986
bounded-wait,slow-transform,hit,35000.000,1,100.000,0.000000,0.000000,0.000000,0.622,0.655
bounded-wait,slow-transform,hit,40000.000,1,100.000,0.000000,0.000000,0.000000,0.515,0.603
bounded-wait,slow-transform,hit,45000.000,1,100.000,0.000000,0.000000,0.000000,0.478,0.542
bounded-wait,slow-transform,hit,50000.000,1,100.000,0.000000,0.000000,0.000000,0.510,0.516
bounded-wait,slow-transform,hit,55000.000,1,100.000,0.000000,0.000000,0.000000,0.500,0.507
bounded-wait,slow-transform,hit,60000.000,1,100.000,0.000000,0.000000,0.000000,0.529,0.605
bounded-wait,slow-transform,hit,65000.000,1,100.000,0.000000,0.000000,0.000000,0.497,0.524
bounded-wait,slow-transform,hit,70000.000,1,100.000,0.000000,0.000000,0.000000,0.512,0.542
bounded-wait,slow-transform,hit,75000.000,1,100.000,0.000000,0.000000,0.010000,3.491,13.662
bounded-wait,slow-transform,hit,80000.000,1,100.000,0.000000,0.000000,0.000000,0.603,1.618
bounded-wait,slow-transform,hit,85000.000,1,100.000,0.000000,0.000000,0.000000,0.469,0.580
bounded-wait,slow-transform,hit,90000.000,1,98.000,0.000000,0.000000,0.000000,0.565,1.326
bounded-wait,slow-transform,hit,95000.000,1,100.000,0.000000,0.000000,0.010000,1.228,19.912
bounded-wait,slow-transform,hit,100000.000,1,100.000,0.000000,0.000000,0.010000,1.080,19.347
bounded-wait,slow-transform,hit,105000.000,1,100.000,0.000000,0.000000,0.010000,1.065,20.558
bounded-wait,slow-transform,hit,110000.000,1,100.000,0.000000,0.000000,0.010000,1.316,20.241
bounded-wait,slow-transform,hit,115000.000,1,100.000,0.000000,0.000000,0.010000,0.840,20.625
bounded-wait,slow-transform,hit,120000.000,1,100.000,0.000000,0.000000,0.000000,1.240,2.408
bounded-wait,slow-transform,hit,125000.000,1,100.000,0.000000,0.000000,0.020000,19.554,19.822
