run_id,trial_id,mode,fault,repetition,valid,invalid_reason,started_at,finished_at,total_requests,success_requests,error_requests,shed_requests,kill_switch_requests,saturated_requests,fault_on_offset_ms,fault_off_offset_ms,kill_switch_on_offset_ms,kill_switch_off_offset_ms,derivative_hits,derivative_misses,transform_success,transform_error,transform_timeout,transform_shed,kill_switch_rejected,fault_injections,max_transform_waiting,max_original_bytes_inflight,cpu_time_ms,peak_rss_bytes,peak_cgroup_memory_bytes,hit_normal_p99_ms,hit_fault_p99_ms,hit_recovery_p99_ms,hit_fault_errors,hit_fault_requests,miss_normal_p99_ms,miss_fault_p99_ms,miss_recovery_p99_ms,miss_fault_errors,miss_fault_requests,poisoned_fault_errors,poisoned_fault_requests
calib-c-modes,bounded-wait-none-r01,bounded-wait,none,1,true,,2026-09-11T12:04:02.599745985Z,2026-09-11T12:06:49.279201993Z,3222,3222,0,0,0,0,-1.000,-1.000,-1.000,-1.000,2999,223,223,0,0,0,0,0,0,0,69362.255,570699776,557903872,1.097,20.228,20.123,0,1200,609.124,617.932,612.527,0,30,0,60
calib-c-modes,kill-switch-none-r01,kill-switch,none,1,true,,2026-09-11T12:06:50.353791475Z,2026-09-11T12:09:37.041733257Z,3222,3222,0,0,0,0,-1.000,-1.000,-1.000,-1.000,2999,223,223,0,0,0,0,0,0,0,70138.854,629415936,617205760,19.802,20.063,20.086,0,1200,552.319,561.926,640.340,0,30,0,60
calib-c-modes,baseline-none-r01,baseline,none,1,true,,2026-09-11T12:09:38.096343367Z,2026-09-11T12:12:24.769334193Z,3222,3222,0,0,0,0,-1.000,-1.000,-1.000,-1.000,2999,223,223,0,0,0,0,0,0,0,69864.897,635199488,620728320,0.869,1.158,19.627,0,1200,590.762,590.233,572.568,0,30,0,60
calib-c-modes,kill-switch-transform-timeout-r01,kill-switch,transform-timeout,1,true,,2026-09-11T12:12:25.838094745Z,2026-09-11T12:15:12.516263766Z,3222,3127,95,0,75,0,30000.985,90000.899,50000.171,100000.632,2999,223,128,0,20,0,75,20,24,114100672,41063.424,728391680,707792896,20.479,0.648,20.052,0,1200,616.553,17304.986,612.535,20,30,60,60
calib-c-modes,baseline-transform-timeout-r01,baseline,transform-timeout,1,true,,2026-09-11T12:15:13.582547684Z,2026-09-11T12:18:00.257399329Z,3213,3169,44,0,0,0,30001.096,90000.436,-1.000,-1.000,2990,223,179,0,44,0,0,44,25,118175696,56811.044,997056512,980598784,27.835,0.873,28.202,0,1200,576.005,17293.803,7546.905,0,30,44,60
calib-c-modes,bounded-wait-transform-timeout-r01,bounded-wait,transform-timeout,1,true,,2026-09-11T12:18:01.340842892Z,2026-09-11T12:20:48.004660133Z,3222,3138,84,70,0,0,30000.854,90000.426,-1.000,-1.000,2999,223,139,0,14,70,0,14,3,16300096,44655.437,788332544,768581632,1.134,0.658,43.094,0,1200,561.164,2001.320,567.690,25,30,59,60
