run_id,trial_id,scenario,request_id,image_key,task_id,started_at,finished_at,latency_ms,http_status,response_sha256,error_type,coalesced,cache
retained-supplement-20260902-68135d3ad33f-01,S1-50-r01,S1-50,request-016,d4745ce8b0076d85ef4bad6643512dad50425d8f61a49108664596ff785caf3e,0eaeea43f7f8,2026-09-02T01:44:52.635520792Z,2026-09-02T01:44:59.024097495Z,6388.576709,200,fa5bbaa12602c6803fc911cd560f3cd567585f7b4703499b433ac2343ab380c5,,false,miss
retained-supplement-20260902-68135d3ad33f-01,S1-50-r01,S1-50,request-017,d4745ce8b0076d85ef4bad6643512dad50425d8f61a49108664596ff785caf3e,0eaeea43f7f8,2026-09-02T01:44:52.635491147Z,2026-09-02T01:44:58.034466091Z,5398.974951,200,fa5bbaa12602c6803fc911cd560f3cd567585f7b4703499b433ac2343ab380c5,,false,miss
retained-supplement-20260902-68135d3ad33f-01,S1-50-r01,S1-50,request-018,d4745ce8b0076d85ef4bad6643512dad50425d8f61a49108664596ff785caf3e,0eaeea43f7f8,2026-09-02T01:44:52.635469185Z,2026-09-02T01:44:57.834162527Z,5198.693349,200,fa5bbaa12602c6803fc911cd560f3cd567585f7b4703499b433ac2343ab380c5,,false,miss
retained-supplement-20260902-68135d3ad33f-01,S1-50-r01,S1-50,request-019,d4745ce8b0076d85ef4bad6643512dad50425d8f61a49108664596ff785caf3e,0eaeea43f7f8,2026-09-02T01:44:52.635448208Z,2026-09-02T01:44:56.726181284Z,4090.733079,200,fa5bbaa12602c6803fc911cd560f3cd567585f7b4703499b433ac2343ab380c5,,false,miss
retained-supplement-20260902-68135d3ad33f-01,S1-50-r01,S1-50,request-020,d4745ce8b0076d85ef4bad6643512dad50425d8f61a49108664596ff785caf3e,0eaeea43f7f8,2026-09-02T01:44:52.635426747Z,2026-09-02T01:44:56.626950082Z,3991.523340,200,fa5bbaa12602c6803fc911cd560f3cd567585f7b4703499b433ac2343ab380c5,,false,miss
retained-supplement-20260902-68135d3ad33f-01,S1-50-r01,S1-50,request-021,d4745ce8b0076d85ef4bad6643512dad50425d8f61a49108664596ff785caf3e,0eaeea43f7f8,2026-09-02T01:44:52.635408918Z,2026-09-02T01:44:56.52882205Z,3893.413138,200,fa5bbaa12602c6803fc911cd560f3cd567585f7b4703499b433ac2343ab380c5,,false,miss
retained-supplement-20260902-68135d3ad33f-01,S1-50-r01,S1-50,request-022,d4745ce8b0076d85ef4bad6643512dad50425d8f61a49108664596ff785caf3e,0eaeea43f7f8,2026-09-02T01:44:52.635381755Z,2026-09-02T01:44:55.423790221Z,2788.408472,200,fa5bbaa12602c6803fc911cd560f3cd567585f7b4703499b433ac2343ab380c5,,false,miss
retained-supplement-20260902-68135d3ad33f-01,S1-50-r01,S1-50,request-023,d4745ce8b0076d85ef4bad6643512dad50425d8f61a49108664596ff785caf3e,0eaeea43f7f8,2026-09-02T01:44:52.635364547Z,2026-09-02T01:45:09.607347889Z,15202.821889,200,fa5bbaa12602c6803fc911cd560f3cd567585f7b4703499b433ac2343ab380c5,,false,miss
retained-supplement-20260902-68135d3ad33f-01,S1-50-r01,S1-50,request-024,d4745ce8b0076d85ef4bad6643512dad50425d8f61a49108664596ff785caf3e,0eaeea43f7f8,2026-09-02T01:44:52.63534534Z,2026-09-02T01:44:53.935351722Z,1300.006388,200,fa5bbaa12602c6803fc911cd560f3cd567585f7b4703499b433ac2343ab380c5,,false,miss
retained-supplement-20260902-68135d3ad33f-01,S1-50-r01,S1-50,request-025,d4745ce8b0076d85ef4bad6643512dad50425d8f61a49108664596ff785caf3e,0eaeea43f7f8,2026-09-02T01:44:52.635316744Z,2026-09-02T01:44:55.329528178Z,2694.211436,200,fa5bbaa12602c6803fc911cd560f3cd567585f7b4703499b433ac2343ab380c5,,false,miss
retained-supplement-20260902-68135d3ad33f-01,S1-50-r01,S1-50,request-026,d4745ce8b0076d85ef4bad6643512dad50425d8f61a49108664596ff785caf3e,0eaeea43f7f8,2026-09-02T01:44:52.635188677Z,2026-09-02T01:45:10.244593536Z,15840.243402,200,fa5bbaa12602c6803fc911cd560f3cd567585f7b4703499b433ac2343ab380c5,,false,miss
retained-supplement-20260902-68135d3ad33f-01,S1-50-r01,S1-50,request-027,d4745ce8b0076d85ef4bad6643512dad50425d8f61a49108664596ff785caf3e,0eaeea43f7f8,2026-09-02T01:44:52.635785783Z,2026-09-02T01:45:04.026993621Z,11391.207844,200,fa5bbaa12602c6803fc911cd560f3cd567585f7b4703499b433ac2343ab380c5,,false,miss
retained-supplement-20260902-68135d3ad33f-01,S1-50-r01,S1-50,request-028,d4745ce8b0076d85ef4bad6643512dad50425d8f61a49108664596ff785caf3e,0eaeea43f7f8,2026-09-02T01:44:52.63576956Z,2026-09-02T01:45:03.92868268Z,11292.913123,200,fa5bbaa12602c6803fc911cd560f3cd567585f7b4703499b433ac2343ab380c5,,false,miss
retained-supplement-20260902-68135d3ad33f-01,S1-50-r01,S1-50,request-029,d4745ce8b0076d85ef4bad6643512dad50425d8f61a49108664596ff785caf3e,0eaeea43f7f8,2026-09-02T01:44:52.63575152Z,2026-09-02T01:45:05.229426812Z,12593.675294,200,fa5bbaa12602c6803fc911cd560f3cd567585f7b4703499b433ac2343ab380c5,,false,miss
retained-supplement-20260902-68135d3ad33f-01,S1-50-r01,S1-50,request-030,d4745ce8b0076d85ef4bad6643512dad50425d8f61a49108664596ff785caf3e,0eaeea43f7f8,2026-09-02T01:44:52.635731943Z,2026-09-02T01:45:04.437736435Z,11802.004498,200,fa5bbaa12602c6803fc911cd560f3cd567585f7b4703499b433ac2343ab380c5,,false,miss
retained-supplement-20260902-68135d3ad33f-01,S1-50-r01,S1-50,request-031,d4745ce8b0076d85ef4bad6643512dad50425d8f61a49108664596ff785caf3e,0eaeea43f7f8,2026-09-02T01:44:52.635712961Z,2026-09-02T01:45:02.736788061Z,10101.075103,200,fa5bbaa12602c6803fc911cd560f3cd567585f7b4703499b433ac2343ab380c5,,false,miss
retained-supplement-20260902-68135d3ad33f-01,S1-50-r01,S1-50,request-032,d4745ce8b0076d85ef4bad6643512dad50425d8f61a49108664596ff785caf3e,0eaeea43f7f8,2026-09-02T01:44:52.635697619Z,2026-09-02T01:45:02.738022799Z,10102.325185,200,fa5bbaa12602c6803fc911cd560f3cd567585f7b4703499b433ac2343ab380c5,,false,miss
retained-supplement-20260902-68135d3ad33f-01,S1-50-r01,S1-50,request-033,d4745ce8b0076d85ef4bad6643512dad50425d8f61a49108664596ff785caf3e,0eaeea43f7f8,2026-09-02T01:44:52.635676699Z,2026-09-02T01:45:01.536450781Z,8900.774091,200,fa5bbaa12602c6803fc911cd560f3cd567585f7b4703499b433ac2343ab380c5,,false,miss
retained-supplement-20260902-68135d3ad33f-01,S1-50-r01,S1-50,request-034,d4745ce8b0076d85ef4bad6643512dad50425d8f61a49108664596ff785caf3e,0eaeea43f7f8,2026-09-02T01:44:52.635653791Z,2026-09-02T01:45:01.343567333Z,8707.913545,200,fa5bbaa12602c6803fc911cd560f3cd567585f7b4703499b433ac2343ab380c5,,false,miss
