run_id,trial_id,cold_state_id,scenario,mode,repetition,concurrency,valid,invalid_reason,start_skew_ms,total_requests,success_requests,error_requests,transform_attempts,original_reads,publish_created,publish_existing,coalesced_requests,p50_ms,p95_ms,p99_ms,cpu_time_ms,peak_rss_bytes,peak_cgroup_memory_bytes
retained-supplement-20260902-68135d3ad33f-01,S0-r01,S0-r01,S0,none,1,1,true,,0.000000,1,1,0,1,1,1,0,0,325.663642,325.663642,325.663642,328.854000,175767552,161738752
retained-supplement-20260902-68135d3ad33f-01,S2-10-r01,S2-10-r01,S2-10,process-singleflight,1,10,true,,0.286786,10,10,0,1,1,1,0,9,321.123438,321.263168,321.263168,324.482000,177340416,163241984
retained-supplement-20260902-68135d3ad33f-01,S1-10-r01,S1-10-r01,S1-10,none,1,10,true,,0.334059,10,10,0,10,10,1,9,0,2551.143203,3258.056713,3258.056713,3305.331000,687616000,675045376
retained-supplement-20260902-68135d3ad33f-01,S1-50-r01,S1-50-r01,S1-50,none,1,50,true,,0.668464,50,50,0,50,50,1,49,0,8707.913545,15202.821889,15789.644992,15844.211000,1056919552,1047891968
retained-supplement-20260902-68135d3ad33f-01,S2-50-r01,S2-50-r01,S2-50,process-singleflight,1,50,true,,1.004726,50,50,0,1,1,1,0,49,345.295318,347.186221,347.391677,330.651000,172724224,162725888
retained-supplement-20260902-68135d3ad33f-01,S2-100-r01,S2-100-r01,S2-100,process-singleflight,1,100,true,,20.368816,100,100,0,1,1,1,0,99,349.594758,353.097388,353.602809,347.064000,179908608,171880448
retained-supplement-20260902-68135d3ad33f-01,S1-100-r01,S1-100-r01,S1-100,none,1,100,true,,52.681116,100,100,0,100,100,1,99,0,16504.390113,30144.285756,31160.361113,31372.083000,1325395968,1316425728
retained-supplement-20260902-68135d3ad33f-01,F1-r01,F1-r01,F1,process-singleflight,1,10,true,,0.280655,11,1,10,2,2,1,0,9,202.775879,202.917114,202.917114,13.773000,64552960,53280768
