mode,fault,stream,bucket_start_ms,trials,requests_mean,error_rate_mean,shed_rate_mean,affected_rate_mean,p99_mean_ms,max_mean_ms
kill-switch,slow-original,healthy-miss,65000.000,2,1.000,1.000000,0.000000,1.000000,13.008,13.008
kill-switch,slow-original,healthy-miss,70000.000,2,1.000,1.000000,0.000000,1.000000,11.436,11.436
kill-switch,slow-original,healthy-miss,75000.000,2,1.000,1.000000,0.000000,1.000000,13.037,13.037
kill-switch,slow-original,healthy-miss,80000.000,2,1.000,1.000000,0.000000,1.000000,22.474,22.474
kill-switch,slow-original,healthy-miss,85000.000,2,1.000,1.000000,0.000000,1.000000,11.992,11.992
kill-switch,slow-original,healthy-miss,90000.000,2,1.000,1.000000,0.000000,1.000000,22.544,22.544
kill-switch,slow-original,healthy-miss,95000.000,2,1.000,1.000000,0.000000,1.000000,11.579,11.579
kill-switch,slow-original,healthy-miss,100000.000,2,1.000,0.000000,0.000000,0.000000,2281.003,2281.003
kill-switch,slow-original,healthy-miss,105000.000,2,1.000,0.000000,0.000000,0.000000,2392.401,2392.401
kill-switch,slow-original,healthy-miss,110000.000,2,1.000,0.000000,0.000000,0.000000,2362.686,2362.686
kill-switch,slow-original,healthy-miss,115000.000,2,1.000,0.000000,0.000000,0.000000,2340.860,2340.860
kill-switch,slow-original,healthy-miss,120000.000,2,1.000,0.000000,0.000000,0.000000,2267.802,2267.802
kill-switch,slow-original,healthy-miss,125000.000,2,1.000,0.000000,0.000000,0.000000,2283.852,2283.852
kill-switch,slow-original,healthy-miss,130000.000,2,1.000,0.000000,0.000000,0.000000,2273.501,2273.501
kill-switch,slow-original,healthy-miss,135000.000,2,1.000,0.000000,0.000000,0.000000,2189.697,2189.697
kill-switch,slow-original,healthy-miss,140000.000,2,1.000,0.000000,0.000000,0.000000,2245.233,2245.233
kill-switch,slow-original,healthy-miss,145000.000,2,1.000,0.000000,0.000000,0.000000,2312.135,2312.135
kill-switch,slow-original,poisoned-miss,0.000,2,1.000,0.000000,0.000000,0.000000,904.625,904.625
kill-switch,slow-original,poisoned-miss,5000.000,2,2.000,0.000000,0.000000,0.000000,903.082,2303.109
kill-switch,slow-original,poisoned-miss,10000.000,2,2.000,0.000000,0.000000,0.000000,925.036,2321.337
kill-switch,slow-original,poisoned-miss,15000.000,2,2.000,0.000000,0.000000,0.000000,903.249,2131.114
kill-switch,slow-original,poisoned-miss,20000.000,2,2.000,0.000000,0.000000,0.000000,913.741,2128.544
kill-switch,slow-original,poisoned-miss,25000.000,2,2.000,0.000000,0.000000,0.000000,924.888,2324.561
kill-switch,slow-original,poisoned-miss,30000.000,2,2.000,0.000000,0.000000,0.000000,15909.640,17359.284
kill-switch,slow-original,poisoned-miss,35000.000,2,2.000,0.000000,0.000000,0.000000,15893.854,15908.638
kill-switch,slow-original,poisoned-miss,40000.000,2,2.000,0.000000,0.000000,0.000000,15912.618,15919.725
kill-switch,slow-original,poisoned-miss,45000.000,2,2.000,0.000000,0.000000,0.000000,15900.461,15912.753
kill-switch,slow-original,poisoned-miss,50000.000,2,2.000,1.000000,0.000000,1.000000,11.724,22.460
kill-switch,slow-original,poisoned-miss,55000.000,2,2.000,1.000000,0.000000,1.000000,11.374,12.510
kill-switch,slow-original,poisoned-miss,60000.000,2,2.000,1.000000,0.000000,1.000000,11.174,25.216
kill-switch,slow-original,poisoned-miss,65000.000,2,2.000,1.000000,0.000000,1.000000,11.268,14.253
kill-switch,slow-original,poisoned-miss,70000.000,2,2.000,1.000000,0.000000,1.000000,12.078,12.508
kill-switch,slow-original,poisoned-miss,75000.000,2,2.000,1.000000,0.000000,1.000000,14.293,19.828
kill-switch,slow-original,poisoned-miss,80000.000,2,2.000,1.000000,0.000000,1.000000,10.776,24.206
kill-switch,slow-original,poisoned-miss,85000.000,2,2.000,1.000000,0.000000,1.000000,11.662,12.589
kill-switch,slow-original,poisoned-miss,90000.000,2,2.000,1.000000,0.000000,1.000000,11.396,12.185
kill-switch,slow-original,poisoned-miss,95000.000,2,2.000,1.000000,0.000000,1.000000,12.984,13.224
kill-switch,slow-original,poisoned-miss,100000.000,2,2.000,0.000000,0.000000,0.000000,896.595,2280.747
kill-switch,slow-original,poisoned-miss,105000.000,2,2.000,0.000000,0.000000,0.000000,904.465,2395.032
kill-switch,slow-original,poisoned-miss,110000.000,2,2.000,0.000000,0.000000,0.000000,913.048,2366.629
kill-switch,slow-original,poisoned-miss,115000.000,2,2.000,0.000000,0.000000,0.000000,919.577,2343.266
kill-switch,slow-original,poisoned-miss,120000.000,2,2.000,0.000000,0.000000,0.000000,913.168,2270.573
kill-switch,slow-original,poisoned-miss,125000.000,2,2.000,0.000000,0.000000,0.000000,907.369,2237.249
kill-switch,slow-original,poisoned-miss,130000.000,2,2.000,0.000000,0.000000,0.000000,898.998,2279.942
kill-switch,slow-original,poisoned-miss,135000.000,2,2.000,0.000000,0.000000,0.000000,889.267,2228.140
kill-switch,slow-original,poisoned-miss,140000.000,2,2.000,0.000000,0.000000,0.000000,921.241,2206.921
kill-switch,slow-original,poisoned-miss,145000.000,2,2.000,0.000000,0.000000,0.000000,891.889,2305.880
