mode,fault,trials,trials_with_impact,first_impact_mean_ms,first_impact_min_ms,first_impact_max_ms,trials_with_mitigation,mitigation_mean_ms,mitigation_min_ms,mitigation_max_ms,last_impact_after_fault_off_mean_ms,last_impact_after_fault_off_max_ms,affected_healthy_fault_mean,affected_healthy_recovery_mean
baseline,transform-timeout,1,1,9999.157,9999.157,9999.157,0,0.000,0.000,0.000,10000.496,10000.496,10.000,3.000
