mode,fault,stream,bucket_start_ms,trials,requests_mean,error_rate_mean,shed_rate_mean,affected_rate_mean,p99_mean_ms,max_mean_ms
baseline,none,poisoned-miss,45000.000,1,5.000,0.000000,0.000000,0.000000,566.131,566.213
baseline,none,poisoned-miss,50000.000,1,5.000,0.000000,0.000000,0.000000,507.355,569.788
baseline,none,poisoned-miss,55000.000,1,5.000,0.000000,0.000000,0.000000,503.419,566.971
baseline,none,poisoned-miss,60000.000,1,5.000,0.000000,0.000000,0.000000,567.740,568.321
baseline,none,poisoned-miss,65000.000,1,5.000,0.000000,0.000000,0.000000,568.031,571.836
baseline,none,poisoned-miss,70000.000,1,5.000,0.000000,0.000000,0.000000,565.743,569.335
baseline,none,poisoned-miss,75000.000,1,5.000,0.000000,0.000000,0.000000,566.398,569.005
baseline,none,poisoned-miss,80000.000,1,5.000,0.000000,0.000000,0.000000,569.481,573.616
baseline,none,poisoned-miss,85000.000,1,5.000,0.000000,0.000000,0.000000,503.179,566.799
baseline,none,poisoned-miss,90000.000,1,5.000,0.000000,0.000000,0.000000,570.795,573.213
baseline,none,poisoned-miss,95000.000,1,5.000,0.000000,0.000000,0.000000,503.911,506.357
baseline,none,poisoned-miss,100000.000,1,5.000,0.000000,0.000000,0.000000,566.840,569.440
baseline,none,poisoned-miss,105000.000,1,5.000,0.000000,0.000000,0.000000,570.213,572.906
baseline,none,poisoned-miss,110000.000,1,5.000,0.000000,0.000000,0.000000,569.917,571.222
baseline,none,poisoned-miss,115000.000,1,5.000,0.000000,0.000000,0.000000,568.780,570.296
baseline,none,poisoned-miss,120000.000,1,5.000,0.000000,0.000000,0.000000,570.033,580.327
baseline,none,poisoned-miss,125000.000,1,5.000,0.000000,0.000000,0.000000,507.150,570.816
baseline,none,poisoned-miss,130000.000,1,5.000,0.000000,0.000000,0.000000,574.180,574.413
baseline,none,poisoned-miss,135000.000,1,5.000,0.000000,0.000000,0.000000,503.556,512.064
baseline,none,poisoned-miss,140000.000,1,5.000,0.000000,0.000000,0.000000,567.126,567.539
baseline,none,poisoned-miss,145000.000,1,5.000,0.000000,0.000000,0.000000,500.869,570.321
bounded-wait,none,hit,0.000,1,99.000,0.000000,0.000000,0.000000,1.137,19.272
bounded-wait,none,hit,5000.000,1,100.000,0.000000,0.000000,0.000000,0.622,0.830
bounded-wait,none,hit,10000.000,1,100.000,0.000000,0.000000,0.000000,20.539,45.776
bounded-wait,none,hit,15000.000,1,100.000,0.000000,0.000000,0.000000,1.021,20.131
bounded-wait,none,hit,20000.000,1,100.000,0.000000,0.000000,0.000000,0.868,1.261
bounded-wait,none,hit,25000.000,1,100.000,0.000000,0.000000,0.000000,0.997,1.097
bounded-wait,none,hit,30000.000,1,100.000,0.000000,0.000000,0.000000,1.355,19.483
bounded-wait,none,hit,35000.000,1,100.000,0.000000,0.000000,0.000000,45.585,45.955
bounded-wait,none,hit,40000.000,1,100.000,0.000000,0.000000,0.000000,1.052,1.072
bounded-wait,none,hit,45000.000,1,100.000,0.000000,0.000000,0.000000,0.893,1.432
bounded-wait,none,hit,50000.000,1,100.000,0.000000,0.000000,0.000000,45.561,45.591
bounded-wait,none,hit,55000.000,1,100.000,0.000000,0.000000,0.000000,1.045,45.646
bounded-wait,none,hit,60000.000,1,100.000,0.000000,0.000000,0.000000,45.600,46.607
bounded-wait,none,hit,65000.000,1,100.000,0.000000,0.000000,0.000000,1.317,20.228
bounded-wait,none,hit,70000.000,1,100.000,0.000000,0.000000,0.000000,19.792,46.028
bounded-wait,none,hit,75000.000,1,100.000,0.000000,0.000000,0.000000,1.012,1.181
bounded-wait,none,hit,80000.000,1,100.000,0.000000,0.000000,0.000000,45.691,45.871
bounded-wait,none,hit,85000.000,1,100.000,0.000000,0.000000,0.000000,45.571,45.643
bounded-wait,none,hit,90000.000,1,100.000,0.000000,0.000000,0.000000,20.537,45.597
bounded-wait,none,hit,95000.000,1,100.000,0.000000,0.000000,0.000000,1.382,1.969
bounded-wait,none,hit,100000.000,1,100.000,0.000000,0.000000,0.000000,1.697,45.637
bounded-wait,none,hit,105000.000,1,100.000,0.000000,0.000000,0.000000,0.656,1.322
bounded-wait,none,hit,110000.000,1,100.000,0.000000,0.000000,0.000000,20.039,46.142
bounded-wait,none,hit,115000.000,1,100.000,0.000000,0.000000,0.000000,45.779,45.781
bounded-wait,none,hit,120000.000,1,100.000,0.000000,0.000000,0.000000,20.622,45.671
bounded-wait,none,hit,125000.000,1,100.000,0.000000,0.000000,0.000000,1.009,1.568
bounded-wait,none,hit,130000.000,1,100.000,0.000000,0.000000,0.000000,20.497,48.147
bounded-wait,none,hit,135000.000,1,100.000,0.000000,0.000000,0.000000,1.490,19.967
bounded-wait,none,hit,140000.000,1,100.000,0.000000,0.000000,0.000000,1.218,1.257
bounded-wait,none,hit,145000.000,1,100.000,0.000000,0.000000,0.000000,20.406,45.837
bounded-wait,none,healthy-miss,0.000,1,2.000,0.000000,0.000000,0.000000,600.253,601.588
bounded-wait,none,healthy-miss,5000.000,1,2.000,0.000000,0.000000,0.000000,599.580,626.951
bounded-wait,none,healthy-miss,10000.000,1,3.000,0.000000,0.000000,0.000000,602.706,605.753
bounded-wait,none,healthy-miss,15000.000,1,2.000,0.000000,0.000000,0.000000,603.538,604.823
bounded-wait,none,healthy-miss,20000.000,1,3.000,0.000000,0.000000,0.000000,605.893,605.967
bounded-wait,none,healthy-miss,25000.000,1,2.000,0.000000,0.000000,0.000000,599.791,609.124
bounded-wait,none,healthy-miss,30000.000,1,3.000,0.000000,0.000000,0.000000,601.542,606.217
bounded-wait,none,healthy-miss,35000.000,1,2.000,0.000000,0.000000,0.000000,538.363,599.664
bounded-wait,none,healthy-miss,40000.000,1,3.000,0.000000,0.000000,0.000000,600.669,603.335
bounded-wait,none,healthy-miss,45000.000,1,2.000,0.000000,0.000000,0.000000,601.616,617.932
bounded-wait,none,healthy-miss,50000.000,1,3.000,0.000000,0.000000,0.000000,609.750,624.259
bounded-wait,none,healthy-miss,55000.000,1,2.000,0.000000,0.000000,0.000000,530.616,606.896
bounded-wait,none,healthy-miss,60000.000,1,3.000,0.000000,0.000000,0.000000,608.024,609.092
