run_id,trial_id,timestamp,elapsed_ms,cpu_usage_usec,rss_bytes,cgroup_memory_bytes
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:01.653447033Z,600.683007,1963108,473497600,461914112
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:01.663657485Z,610.893458,1963339,473497600,461914112
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:01.673850608Z,621.086580,1963598,473497600,461914112
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:01.683966513Z,631.202486,1963791,473497600,461914112
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:01.693087125Z,640.323092,1976163,484737024,473186304
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:01.703286785Z,650.522758,2012427,517537792,506216448
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:01.790085989Z,737.321962,2062447,532447232,520896512
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:01.793253053Z,740.489025,2074545,536805376,525352960
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:01.803469861Z,750.705832,2110535,549421056,538169344
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:01.813706407Z,760.942379,2159750,549421056,538431488
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:01.823982761Z,771.218733,2164468,549421056,538431488
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:01.833129021Z,780.364989,2164728,549421056,538431488
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:01.843368255Z,790.604227,2164893,549421056,538431488
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:01.853534104Z,800.770071,2165011,549421056,538431488
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:01.863688894Z,810.924866,2165102,549421056,538431488
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:01.873840027Z,821.075994,2165170,549421056,538431488
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:01.882960246Z,830.196217,2165269,549421056,538431488
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:01.893150399Z,840.386398,2177214,549421056,538431488
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:01.90354003Z,850.776004,2213363,550797312,539742208
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:01.913863658Z,861.099656,2258301,550797312,539742208
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:01.923338696Z,870.574695,2263231,550797312,539742208
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:01.933613541Z,880.849513,2263643,550797312,539742208
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:01.943816928Z,891.052900,2263908,550797312,539742208
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:01.953030806Z,900.266778,2264114,550797312,539742208
